asset_id,attribute_count,attribute_count_rarity_score,Clothes_attribute,Clothes_rarity_score,Eyes_attribute,Eyes_rarity_score,Mouth_attribute,Mouth_rarity_score,Fur_attribute,Fur_rarity_score,Background_attribute,Background_rarity_score,Hat_attribute,Hat_rarity_score,Earring_attribute,Earring_rarity_score,overall_rarity_score
1952,7,5.310674455655868,Tweed Suit,70.92198581560284,Sunglasses,28.409090909090907,Bored,4.401408450704225,Brown,7.2992700729927,Gray,8.547008547008547,Seaman's Hat,23.809523809523807,Silver Stud,12.150668286755772,160.84963034733465
1953,5,3.937007874015748,Guayabera,43.10344827586207,Sad,18.148820326678766,Dumbfounded,19.801980198019802,Dark Brown,7.396449704142013,Army Green,8.045052292839904,,4.432624113475177,,1.4238929232521713,106.28927570828564
1954,6,1.8786398647379297,,5.302226935312832,Bloodshot,11.82033096926714,Bored,4.401408450704225,Tan,15.974440894568689,New Punk Blue,8.116883116883116,Bowler,38.167938931297705,Gold Hoop,21.645021645021647,107.30689080779328
1955,7,5.310674455655868,Striped Tee,24.271844660194173,Bloodshot,11.82033096926714,Bored,4.401408450704225,Tan,15.974440894568689,New Punk Blue,8.116883116883116,Bunny Ears,51.282051282051285,Silver Stud,12.150668286755772,133.32830211608027
1956,6,1.8786398647379297,Leather Jacket,48.543689320388346,3d,20.53388090349076,Grin Multicolored,86.20689655172414,Brown,7.2992700729927,New Punk Blue,8.116883116883116,Bayc Hat Red,84.03361344537815,,1.4238929232521713,258.0367661988474
1957,6,1.8786398647379297,Black T,29.940119760479043,Bored,5.834305717619603,Bored Unshaven Pipe,99.00990099009901,Zombie,33.11258278145695,Blue,8.051529790660226,Halo,30.8641975308642,,1.4238929232521713,210.11516935916913
1958,5,3.937007874015748,,5.302226935312832,Coins,20.876826722338205,Tongue Out,49.504950495049506,Robot,37.735849056603776,Yellow,7.79423226812159,Seaman's Hat,23.809523809523807,,1.4238929232521713,150.38451008421762
1959,5,3.937007874015748,,5.302226935312832,Sad,18.148820326678766,Tongue Out,49.504950495049506,White,25.188916876574307,Orange,7.855459544383347,Irish Boho,44.44444444444444,,1.4238929232521713,155.80571941971112
1960,7,5.310674455655868,Sleeveless T,39.682539682539684,Coins,20.876826722338205,Dumbfounded,19.801980198019802,Golden Brown,12.853470437017997,Army Green,8.045052292839904,Baby's Bonnet,63.291139240506325,Silver Hoop,11.337868480725623,181.19955150964344
1961,6,1.8786398647379297,Work Vest,53.191489361702125,Zombie,32.467532467532465,Bored Unshaven,6.447453255963895,Black,8.136696501220504,New Punk Blue,8.116883116883116,Bayc Flipped Brim,43.29004329004329,,1.4238929232521713,154.9526307813355
1962,7,5.310674455655868,Sleeveless T,39.682539682539684,Bloodshot,11.82033096926714,Bored Cigarette,14.084507042253522,White,25.188916876574307,Aquamarine,7.8988941548183265,Bayc Flipped Brim,43.29004329004329,Silver Stud,12.150668286755772,159.42657475790793
1963,4,39.37007874015748,,5.302226935312832,Coins,20.876826722338205,Bored,4.401408450704225,Tan,15.974440894568689,Orange,7.855459544383347,,4.432624113475177,,1.4238929232521713,99.63695832419212
1964,6,1.8786398647379297,Tanktop,42.5531914893617,Bored,5.834305717619603,Phoneme Vuh,30.030030030030026,Golden Brown,12.853470437017997,Gray,8.547008547008547,Bandana Blue,112.35955056179776,,1.4238929232521713,215.48008957082573
1965,5,3.937007874015748,,5.302226935312832,Bored,5.834305717619603,Bored Unshaven,6.447453255963895,Pink,19.569471624266146,Orange,7.855459544383347,Seaman's Hat,23.809523809523807,,1.4238929232521713,74.17934168433756
1966,6,1.8786398647379297,Wool Turtleneck,41.666666666666664,3d,20.53388090349076,Bored,4.401408450704225,White,25.188916876574307,Blue,8.051529790660226,Commie Hat,32.89473684210526,,1.4238929232521713,136.03967231819152
1967,6,1.8786398647379297,Guayabera,43.10344827586207,Wide Eyed,18.214936247723134,Bored Unshaven,6.447453255963895,Cheetah,24.630541871921185,Gray,8.547008547008547,Army Hat,34.013605442176875,,1.4238929232521713,138.25952642864578
1968,5,3.937007874015748,,5.302226935312832,Crazy,24.57002457002457,Dumbfounded,19.801980198019802,Dmt,46.51162790697675,Yellow,7.79423226812159,Girl's Hair Short,66.66666666666667,,1.4238929232521713,176.00765934239016
1969,7,5.310674455655868,Lab Coat,69.44444444444444,Angry,23.148148148148145,Grin Multicolored,86.20689655172414,Dark Brown,7.396449704142013,Purple,7.74593338497289,Beanie,17.301038062283737,Gold Hoop,21.645021645021647,238.1986063963929
1970,6,1.8786398647379297,Toga,49.504950495049506,Closed,14.084507042253522,Grin,14.025245441795231,Zombie,33.11258278145695,New Punk Blue,8.116883116883116,Sushi Chef Headband,53.475935828877,,1.4238929232521713,175.62263749430542
1971,6,1.8786398647379297,Bone Tee,43.47826086956522,Blindfold,37.87878787878788,Grin,14.025245441795231,Cream,15.723270440251572,Aquamarine,7.8988941548183265,Army Hat,34.013605442176875,,1.4238929232521713,156.3205970153852
1972,6,1.8786398647379297,Sailor Shirt,35.2112676056338,Wide Eyed,18.214936247723134,Grin,14.025245441795231,Dark Brown,7.396449704142013,Purple,7.74593338497289,Faux Hawk,73.52941176470588,,1.4238929232521713,159.42577693696305
1973,6,1.8786398647379297,,5.302226935312832,Bored,5.834305717619603,Bored Unshaven,6.447453255963895,White,25.188916876574307,Purple,7.74593338497289,Halo,30.8641975308642,Gold Stud,22.779043280182233,106.0407168462279
1974,7,5.310674455655868,Bayc T Black,46.51162790697675,Bored,5.834305717619603,Tongue Out,49.504950495049506,Red,21.09704641350211,Gray,8.547008547008547,Sea Captain's Hat,32.89473684210526,Silver Hoop,11.337868480725623,181.0382188586433
1975,6,1.8786398647379297,Black T,29.940119760479043,Bored,5.834305717619603,Bored,4.401408450704225,Red,21.09704641350211,Purple,7.74593338497289,Safari,54.94505494505494,,1.4238929232521713,127.2664014603229
1976,5,3.937007874015748,Tuxedo Tee,42.5531914893617,Sleepy,13.315579227696405,Bored,4.401408450704225,Dark Brown,7.396449704142013,Purple,7.74593338497289,,4.432624113475177,,1.4238929232521713,85.20608716762032
1977,6,1.8786398647379297,Bayc T Red,71.42857142857143,Closed,14.084507042253522,Grin,14.025245441795231,Pink,19.569471624266146,Orange,7.855459544383347,Beanie,17.301038062283737,,1.4238929232521713,147.56682593154352
1978,6,1.8786398647379297,,5.302226935312832,Bored,5.834305717619603,Bored,4.401408450704225,Dmt,46.51162790697675,Aquamarine,7.8988941548183265,Cowboy Hat,28.248587570621467,Silver Stud,12.150668286755772,112.22635888754691
1979,6,1.8786398647379297,Puffy Vest,44.052863436123346,Closed,14.084507042253522,Bored,4.401408450704225,Black,8.136696501220504,Army Green,8.045052292839904,Stuntman Helmet,63.69426751592357,,1.4238929232521713,145.71732802705517
1980,6,1.8786398647379297,Tweed Suit,70.92198581560284,Angry,23.148148148148145,Phoneme L,41.49377593360996,Dark Brown,7.396449704142013,Orange,7.855459544383347,Girl's Hair Short,66.66666666666667,,1.4238929232521713,220.78501860054305
1981,7,5.310674455655868,Striped Tee,24.271844660194173,Bored,5.834305717619603,Bored,4.401408450704225,Tan,15.974440894568689,Purple,7.74593338497289,Vietnam Era Helmet,44.84304932735426,Silver Stud,12.150668286755772,120.53232517782547
1982,6,1.8786398647379297,Space Suit,95.23809523809523,Bloodshot,11.82033096926714,Bored Cigar,82.64462809917356,Brown,7.2992700729927,Orange,7.855459544383347,Baby's Bonnet,63.291139240506325,,1.4238929232521713,271.4514559524084
1983,7,5.310674455655868,Leather Jacket,48.543689320388346,Sleepy,13.315579227696405,Bored Party Horn,113.63636363636363,Black,8.136696501220504,Blue,8.051529790660226,Safari,54.94505494505494,Silver Stud,12.150668286755772,264.0902561637957
1984,6,1.8786398647379297,,5.302226935312832,Robot,28.57142857142857,Bored Pipe,75.75757575757576,Pink,19.569471624266146,New Punk Blue,8.116883116883116,Bayc Flipped Brim,43.29004329004329,Gold Stud,22.779043280182233,205.26531244042988
1985,6,1.8786398647379297,Puffy Vest,44.052863436123346,3d,20.53388090349076,Bored,4.401408450704225,Red,21.09704641350211,Orange,7.855459544383347,Sea Captain's Hat,32.89473684210526,,1.4238929232521713,134.13792837829916
1986,6,1.8786398647379297,Bone Tee,43.47826086956522,Heart,25.38071065989848,Bored Cigarette,14.084507042253522,Cheetah,24.630541871921185,Blue,8.051529790660226,Seaman's Hat,23.809523809523807,,1.4238929232521713,142.7376068318125
1987,6,1.8786398647379297,Bayc T Red,71.42857142857143,Closed,14.084507042253522,Grin,14.025245441795231,Blue,20.408163265306122,New Punk Blue,8.116883116883116,Baby's Bonnet,63.291139240506325,,1.4238929232521713,194.65704232330583
1988,6,1.8786398647379297,Work Vest,53.191489361702125,Bored,5.834305717619603,Bored,4.401408450704225,Tan,15.974440894568689,Purple,7.74593338497289,Army Hat,34.013605442176875,,1.4238929232521713,124.46371603973449
1989,6,1.8786398647379297,,5.302226935312832,Sunglasses,28.409090909090907,Grin Multicolored,86.20689655172414,Dark Brown,7.396449704142013,Orange,7.855459544383347,Vietnam Era Helmet,44.84304932735426,Cross,67.11409395973155,249.00590679647698
1990,7,5.310674455655868,Striped Tee,24.271844660194173,Bored,5.834305717619603,Bored,4.401408450704225,Tan,15.974440894568689,Blue,8.051529790660226,Halo,30.8641975308642,Gold Hoop,21.645021645021647,116.35342314528863
1991,7,5.310674455655868,Hip Hop,78.125,Bored,5.834305717619603,Phoneme  ooo,39.21568627450981,Red,21.09704641350211,Yellow,7.79423226812159,Fisherman's Hat,28.98550724637681,Silver Stud,12.150668286755772,198.51312066254155
1992,6,1.8786398647379297,Black Holes T,48.78048780487805,Angry,23.148148148148145,Jovial,33.78378378378378,Black,8.136696501220504,Purple,7.74593338497289,Sea Captain's Hat,32.89473684210526,,1.4238929232521713,157.79231925309873
1993,6,1.8786398647379297,Lumberjack Shirt,46.948356807511736,Bloodshot,11.82033096926714,Bored,4.401408450704225,Brown,7.2992700729927,New Punk Blue,8.116883116883116,Cowboy Hat,28.248587570621467,,1.4238929232521713,110.13736977597048
1994,5,3.937007874015748,Cowboy Shirt,84.03361344537815,Angry,23.148148148148145,Bored,4.401408450704225,Gray,20.161290322580644,Yellow,7.79423226812159,,4.432624113475177,,1.4238929232521713,149.33221754567586
1995,6,1.8786398647379297,Leather Jacket,48.543689320388346,Robot,28.57142857142857,Phoneme Vuh,30.030030030030026,Black,8.136696501220504,Aquamarine,7.8988941548183265,Commie Hat,32.89473684210526,,1.4238929232521713,159.37800820798114
1996,6,1.8786398647379297,Leather Jacket,48.543689320388346,X Eyes,41.1522633744856,Bored,4.401408450704225,Cream,15.723270440251572,Yellow,7.79423226812159,Horns,39.682539682539684,,1.4238929232521713,160.5999363244811
1997,6,1.8786398647379297,Sailor Shirt,35.2112676056338,Crazy,24.57002457002457,Small Grin,36.76470588235294,Brown,7.2992700729927,Gray,8.547008547008547,Sea Captain's Hat,32.89473684210526,,1.4238929232521713,148.5895463081079
1998,6,1.8786398647379297,Black T,29.940119760479043,Zombie,32.467532467532465,Bored Unshaven,6.447453255963895,Robot,37.735849056603776,Army Green,8.045052292839904,,4.432624113475177,Silver Hoop,11.337868480725623,132.2851392923578
1999,6,1.8786398647379297,Leather Jacket,48.543689320388346,Bored,5.834305717619603,Jovial,33.78378378378378,Red,21.09704641350211,Army Green,8.045052292839904,Trippy Captain's Hat,153.84615384615384,,1.4238929232521713,274.45256416227767
2000,6,1.8786398647379297,Hip Hop,78.125,Wide Eyed,18.214936247723134,Bored Unshaven,6.447453255963895,Gray,20.161290322580644,Orange,7.855459544383347,Sea Captain's Hat,32.89473684210526,,1.4238929232521713,167.00140900074638
2001,7,5.310674455655868,Hip Hop,78.125,X Eyes,41.1522633744856,Tongue Out,49.504950495049506,Dark Brown,7.396449704142013,Aquamarine,7.8988941548183265,Irish Boho,44.44444444444444,Silver Stud,12.150668286755772,245.98334491535155
2002,6,1.8786398647379297,Lab Coat,69.44444444444444,Bored,5.834305717619603,Bored Unshaven Pipe,99.00990099009901,Robot,37.735849056603776,Yellow,7.79423226812159,Bayc Hat Black,43.859649122807014,,1.4238929232521713,266.9809143876856
2003,5,3.937007874015748,Sailor Shirt,35.2112676056338,X Eyes,41.1522633744856,Bored Unshaven Kazoo,163.93442622950818,Tan,15.974440894568689,Aquamarine,7.8988941548183265,,4.432624113475177,,1.4238929232521713,273.96481716975774
2004,7,5.310674455655868,Space Suit,95.23809523809523,X Eyes,41.1522633744856,Grin,14.025245441795231,Dark Brown,7.396449704142013,Army Green,8.045052292839904,Party Hat 1,83.33333333333333,Diamond Stud,45.04504504504504,299.5461588853922
2005,5,3.937007874015748,,5.302226935312832,Robot,28.57142857142857,Dumbfounded,19.801980198019802,Brown,7.2992700729927,Orange,7.855459544383347,Bayc Flipped Brim,43.29004329004329,,1.4238929232521713,117.48130940944847
2006,7,5.310674455655868,Leather Punk Jacket,65.35947712418302,Coins,20.876826722338205,Grin Multicolored,86.20689655172414,Brown,7.2992700729927,Yellow,7.79423226812159,Bayc Hat Black,43.859649122807014,Gold Hoop,21.645021645021647,258.3520479628442
2007,6,1.8786398647379297,Sleeveless T,39.682539682539684,Bored,5.834305717619603,Phoneme Wah,61.34969325153375,Blue,20.408163265306122,Aquamarine,7.8988941548183265,Sushi Chef Headband,53.475935828877,,1.4238929232521713,191.95206468868457
2008,5,3.937007874015748,Bayc T Black,46.51162790697675,Bored,5.834305717619603,Grin,14.025245441795231,Blue,20.408163265306122,Yellow,7.79423226812159,,4.432624113475177,,1.4238929232521713,104.3670995105624
2009,5,3.937007874015748,,5.302226935312832,Closed,14.084507042253522,Bored Cigarette,14.084507042253522,Tan,15.974440894568689,Aquamarine,7.8988941548183265,Bayc Flipped Brim,43.29004329004329,,1.4238929232521713,105.9955201565181
2010,6,1.8786398647379297,Wool Turtleneck,41.666666666666664,Angry,23.148148148148145,Dumbfounded,19.801980198019802,Brown,7.2992700729927,Blue,8.051529790660226,Fez,26.525198938992045,,1.4238929232521713,129.79532660346968
2011,5,3.937007874015748,Guayabera,43.10344827586207,Sleepy,13.315579227696405,Bored Unshaven,6.447453255963895,White,25.188916876574307,New Punk Blue,8.116883116883116,,4.432624113475177,,1.4238929232521713,105.96580566372289
2012,6,1.8786398647379297,Bayc T Red,71.42857142857143,Hypnotized,45.45454545454546,Bored,4.401408450704225,Dark Brown,7.396449704142013,Yellow,7.79423226812159,Beanie,17.301038062283737,,1.4238929232521713,157.07877815635857
2013,6,1.8786398647379297,Caveman Pelt,61.34969325153375,Bored,5.834305717619603,Phoneme Vuh,30.030030030030026,Dark Brown,7.396449704142013,Orange,7.855459544383347,Short Mohawk,31.446540880503143,,1.4238929232521713,147.215011916202
2014,6,1.8786398647379297,,5.302226935312832,Sleepy,13.315579227696405,Phoneme Oh,42.19409282700422,Brown,7.2992700729927,Blue,8.051529790660226,Bunny Ears,51.282051282051285,Silver Stud,12.150668286755772,141.4740582872114
2015,5,3.937007874015748,Bone Tee,43.47826086956522,Coins,20.876826722338205,Bored Unshaven Bubblegum,153.84615384615384,Brown,7.2992700729927,Yellow,7.79423226812159,,4.432624113475177,,1.4238929232521713,243.08826868991466
2016,7,5.310674455655868,Prison Jumpsuit,42.5531914893617,Crazy,24.57002457002457,Phoneme Oh,42.19409282700422,Dark Brown,7.396449704142013,Army Green,8.045052292839904,Army Hat,34.013605442176875,Diamond Stud,45.04504504504504,209.1281358262502
2017,6,1.8786398647379297,Caveman Pelt,61.34969325153375,Eyepatch,30.030030030030026,Jovial,33.78378378378378,Dark Brown,7.396449704142013,Blue,8.051529790660226,Vietnam Era Helmet,44.84304932735426,,1.4238929232521713,188.75706867549417
2018,5,3.937007874015748,Vietnam Jacket,44.642857142857146,Bored,5.834305717619603,Discomfort,48.07692307692308,Red,21.09704641350211,Blue,8.051529790660226,,4.432624113475177,,1.4238929232521713,137.49618705230526
2019,7,5.310674455655868,Leather Punk Jacket,65.35947712418302,Hypnotized,45.45454545454546,Phoneme  ooo,39.21568627450981,Dark Brown,7.396449704142013,New Punk Blue,8.116883116883116,Cowboy Hat,28.248587570621467,Diamond Stud,45.04504504504504,244.1473487455858
2020,7,5.310674455655868,Bayc T Black,46.51162790697675,Bored,5.834305717619603,Bored Unshaven Cigar,106.38297872340425,Tan,15.974440894568689,Gray,8.547008547008547,Horns,39.682539682539684,Gold Stud,22.779043280182233,251.02261920795564
2021,6,1.8786398647379297,Sailor Shirt,35.2112676056338,Coins,20.876826722338205,Bored,4.401408450704225,Black,8.136696501220504,New Punk Blue,8.116883116883116,Bayc Hat Black,43.859649122807014,,1.4238929232521713,123.90526430757696
2022,7,5.310674455655868,Leather Jacket,48.543689320388346,X Eyes,41.1522633744856,Bored,4.401408450704225,Golden Brown,12.853470437017997,Army Green,8.045052292839904,Sea Captain's Hat,32.89473684210526,Silver Hoop,11.337868480725623,164.53916365392283
2023,6,1.8786398647379297,Admirals Coat,156.25,Bored,5.834305717619603,Bored Unshaven,6.447453255963895,Gray,20.161290322580644,Orange,7.855459544383347,Sea Captain's Hat,32.89473684210526,,1.4238929232521713,232.74577847064282
2024,6,1.8786398647379297,Bayc T Red,71.42857142857143,Sad,18.148820326678766,Grin Diamond Grill,128.2051282051282,Pink,19.569471624266146,Yellow,7.79423226812159,Beanie,17.301038062283737,,1.4238929232521713,265.74979470304004
2025,6,1.8786398647379297,Admirals Coat,156.25,Angry,23.148148148148145,Phoneme  ooo,39.21568627450981,Brown,7.2992700729927,Aquamarine,7.8988941548183265,Fisherman's Hat,28.98550724637681,,1.4238929232521713,266.1000386848359
2026,6,1.8786398647379297,Navy Striped Tee,29.940119760479043,Bloodshot,11.82033096926714,Grin,14.025245441795231,Gray,20.161290322580644,Yellow,7.79423226812159,Short Mohawk,31.446540880503143,,1.4238929232521713,118.4902924307369
2027,6,1.8786398647379297,Admirals Coat,156.25,X Eyes,41.1522633744856,Grin,14.025245441795231,Black,8.136696501220504,Army Green,8.045052292839904,Sushi Chef Headband,53.475935828877,,1.4238929232521713,284.3877262272083
2028,6,1.8786398647379297,Black T,29.940119760479043,Heart,25.38071065989848,Bored,4.401408450704225,Dark Brown,7.396449704142013,Yellow,7.79423226812159,Spinner Hat,55.24861878453038,,1.4238929232521713,133.46407241586584
2029,7,5.310674455655868,Leather Punk Jacket,65.35947712418302,Sunglasses,28.409090909090907,Bored Unshaven Cigarette,22.831050228310502,Cheetah,24.630541871921185,Aquamarine,7.8988941548183265,Girl's Hair Short,66.66666666666667,Silver Hoop,11.337868480725623,232.44426389137212
